ATCOCode,LocalityName,ParentLocalityName,Longitude,Latitude
1800WK35481,Leigh,,-2.518168,53.49734
1800WK35491,Leigh,,-2.518790583,53.49888688
1800WK35501,Leigh,,-2.518508,53.49921
1800WK35511,Leigh,,-2.518223,53.49934
1800WK36311,Leigh,,-2.508445,53.49986
1800WK36321,Leigh,,-2.509048,53.49978
1800WK36331,Leigh,,-2.521121,53.48979
1800WK36341,Leigh,,-2.521361,53.48972
1800WK36351,Leigh,,-2.517517,53.48968
1800WK36361,Leigh,,-2.517171,53.48973
1800WK37381,Leigh,,-2.501591,53.49773
1800WK37431,Leigh,,-2.500564739,53.49246591
1800WK37441,Leigh,,-2.500566,53.49256
1800WK37451,Leigh,,-2.50442,53.49345
1800WK37461,Leigh,,-2.503891,53.49337
1800WK37471,Leigh,,-2.507616,53.49482
1800WK37491,Leigh,,-2.509294492,53.49520648
1800WKE0201,Leigh,,-2.517856,53.49517
1800WKE0211,Leigh,,-2.519216,53.49546
1800WKE0221,Leigh,,-2.518814,53.49592
1800WKE0231,Leigh,,-2.517757,53.49572
1800WKH3601,Leigh,,-2.516888,53.49493
1800WKH3631,Leigh,,-2.519009,53.49578
1800WKH3632,Leigh,,-2.519009,53.49578
1800WKH3761,Leigh,,-2.52358,53.49289
1800WKH3762,Leigh,,-2.523677,53.49298
1800WKH4041,Leigh,,-2.521169,53.49248
1800WKH4042,Leigh,,-2.521169,53.49248
1800WKH5141,Leigh,,-2.52352,53.49297
1800WKQ0261,Leigh,,-2.518081281,53.49511478
1800WKQ0271,Leigh,,-2.51903,53.49591
1800WK07771,Leigh Infirmary,Leigh,-2.508397,53.50214
1800WK08451,Leigh Infirmary,Leigh,-2.513191,53.50212
1800WK09661,Leigh Infirmary,Leigh,-2.513201,53.50296
1800WK09761,Leigh Infirmary,Leigh,-2.51304,53.50206
1800WK10211,Leigh Infirmary,Leigh,-2.508594,53.50216
1800WK13151,Leigh Infirmary,Leigh,-2.51143,53.50356
1800WK36281,Leigh Infirmary,Leigh,-2.510089,53.50368
1800WK36291,Leigh Infirmary,Leigh,-2.510269,53.50357
1800WKH2301,Leigh Infirmary,Leigh,-2.507667,53.50409
1800WKH2302,Leigh Infirmary,Leigh,-2.507667,53.50409
1800EB01101,Levenshulme,Manchester,-2.181934,53.44393
1800EB02931,Levenshulme,Manchester,-2.179406,53.44771
1800EB02941,Levenshulme,Manchester,-2.179825,53.44725
1800EB02961,Levenshulme,Manchester,-2.182188,53.43647
1800EB02971,Levenshulme,Manchester,-2.183737,53.43595
1800EB02981,Levenshulme,Manchester,-2.183750953,53.43575686
1800EB02991,Levenshulme,Manchester,-2.191381227,53.4455064
1800EB03011,Levenshulme,Manchester,-2.189921,53.44215
1800EB03571,Levenshulme,Manchester,-2.191798,53.44786
1800EB03581,Levenshulme,Manchester,-2.191450717,53.44756466
1800EB03591,Levenshulme,Manchester,-2.191637,53.44561
1800EB03601,Levenshulme,Manchester,-2.191463,53.44371
1800EB03611,Levenshulme,Manchester,-2.190947881,53.44288245
1800EB03621,Levenshulme,Manchester,-2.189149,53.44121
1800EB03631,Levenshulme,Manchester,-2.188379,53.4407
1800EB03641,Levenshulme,Manchester,-2.186806,53.43917
1800EB03651,Levenshulme,Manchester,-2.18738,53.4395
1800EB03661,Levenshulme,Manchester,-2.184943,53.43642
1800EB03681,Levenshulme,Manchester,-2.193752,53.43712
1800EB03691,Levenshulme,Manchester,-2.193872,53.43721
1800EB03701,Levenshulme,Manchester,-2.193009,53.43925
1800EB03711,Levenshulme,Manchester,-2.193237,53.43976
1800EB03721,Levenshulme,Manchester,-2.192888,53.4424
1800EB03731,Levenshulme,Manchester,-2.192977,53.44232
1800EB03741,Levenshulme,Manchester,-2.193227,53.44413
1800EB03751,Levenshulme,Manchester,-2.193316,53.44397
1800EB03761,Levenshulme,Manchester,-2.197922,53.44365
1800EB03771,Levenshulme,Manchester,-2.199695,53.44308
1800EB03781,Levenshulme,Manchester,-2.201701763,53.44277631
1800EB03791,Levenshulme,Manchester,-2.202402,53.44247
1800EB03811,Levenshulme,Manchester,-2.199033,53.44305
1800EB03821,Levenshulme,Manchester,-2.199913,53.44139
1800EB03831,Levenshulme,Manchester,-2.199881,53.44083
1800EB05051,Levenshulme,Manchester,-2.199393,53.44279
1800EB06081,Levenshulme,Manchester,-2.198802,53.44518
1800EB06091,Levenshulme,Manchester,-2.197653,53.44744
1800EB06351,Levenshulme,Manchester,-2.197739,53.44644
1800EB06361,Levenshulme,Manchester,-2.19865,53.44494
1800EB14881,Levenshulme,Manchester,-2.177171,53.44605
1800EB14891,Levenshulme,Manchester,-2.175001,53.44572
1800EB14901,Levenshulme,Manchester,-2.174971,53.4458
1800EB14911,Levenshulme,Manchester,-2.177185,53.44593
1800EB27571,Levenshulme,Manchester,-2.181776,53.44559
1800EB27581,Levenshulme,Manchester,-2.18316,53.4453
1800EB27591,Levenshulme,Manchester,-2.185222,53.44524
1800EB27601,Levenshulme,Manchester,-2.185313,53.44537
1800EB27611,Levenshulme,Manchester,-2.19034,53.44499
1800EB27621,Levenshulme,Manchester,-2.190761,53.44491
1800EBH0051,Levenshulme,Manchester,-2.184607,53.44227
1800EBH0181,Levenshulme,Manchester,-2.182025,53.44398
1800EBH0481,Levenshulme,Manchester,-2.184696,53.4421
1800EBH1461,Levenshulme,Manchester,-2.179164493,53.44595065
1800EBH1462,Levenshulme,Manchester,-2.179278,53.44592
1800EBH1531,Levenshulme,Manchester,-2.174007,53.44565
1800EBH1532,Levenshulme,Manchester,-2.174007,53.44565
1800EBH1831,Levenshulme,Manchester,-2.185065,53.43689
1800EBH1991,Levenshulme,Manchester,-2.202331,53.44332
1800EBH1992,Levenshulme,Manchester,-2.202331,53.44332
1800EBR0011,Levenshulme,Manchester,-2.19267,53.44416
1800LVHM0,Levenshulme,Manchester,-2.192489,53.44424
1800WA07161,Lever Edge,,-2.436001,53.55928
1800WA09091,Lever Edge,,-2.444366,53.55801
1800WA10131,Lever Edge,,-2.433454,53.56258
1800WA10132,Lever Edge,,-2.433454,53.56258
1800WA11411,Lever Edge,,-2.433454,53.56266
1800WA17671,Lever Edge,,-2.444184,53.55793
1800WA43371,Lever Edge,,-2.440947,53.56167
1800WA43381,Lever Edge,,-2.44114,53.56133
1800WA43391,Lever Edge,,-2.440815,53.55911
1800WA43401,Lever Edge,,-2.443448,53.55828
1800WA43411,Lever Edge,,-2.442434,53.55798
1800WA43421,Lever Edge,,-2.443277,53.55779
1800WA43431,Lever Edge,,-2.440868,53.55839
1800WA43441,Lever Edge,,-2.43992,53.5587
1800WA43451,Lever Edge,,-2.437478,53.55901
1800WA43461,Lever Edge,,-2.439122,53.55891
1800WA43471,Lever Edge,,-2.433452,53.55948
1800WA43481,Lever Edge,,-2.43282,53.55965
1800WAH0571,Lever Edge,,-2.43678755,53.56070589
1800WAH0572,Lever Edge,,-2.436953,53.56227
1800WAH0581,Lever Edge,,-2.437012186,53.5607909
1800WAH0582,Lever Edge,,-2.436816,53.55927
1800WAH0591,Lever Edge,,-2.442538639,53.55643193
1800WAH0592,Lever Edge,,-2.440367,53.5567
1800WAH0601,Lever Edge,,-2.442555141,53.5565667
1800WAH0602,Lever Edge,,-2.444819,53.55655
1800WAH0611,Lever Edge,,-2.444583874,53.55713443
1800WAH0612,Lever Edge,,-2.444543,53.55761
1800WAH0651,Lever Edge,,-2.436474622,53.55831481
1800WAH0652,Lever Edge,,-2.436375,53.55751
1800WAH5101,Lever Edge,,-2.444855866,53.55716038
1800WAH5111,Lever Edge,,-2.43798839,53.55725764
1800WAH5121,Lever Edge,,-2.43806563,53.55742813
1800WAH5131,Lever Edge,,-2.436715778,53.55827798
1800WA43671,Leverhulme Park,Breightmet,-2.393051,53.5787
1800WA43711,Leverhulme Park,Breightmet,-2.393865,53.57527
1800WA43721,Leverhulme Park,Breightmet,-2.394135,53.57509
1800WA43741,Leverhulme Park,Breightmet,-2.392539,53.57885
1800WF21491,Light Bourne Green,Swinton,-2.342368,53.5062
1800WF39311,Light Bourne Green,Swinton,-2.331932,53.50784
1800WF39321,Light Bourne Green,Swinton,-2.331119,53.50797
1800WF39551,Light Bourne Green,Swinton,-2.338029,53.50475
1800WF39561,Light Bourne Green,Swinton,-2.338077,53.50512
1800WF39571,Light Bourne Green,Swinton,-2.337456,53.50661
1800WF39581,Light Bourne Green,Swinton,-2.337504,53.50695
1800WF39591,Light Bourne Green,Swinton,-2.336751,53.50706
1800WF39601,Light Bourne Green,Swinton,-2.334116,53.50757
1800WF39611,Light Bourne Green,Swinton,-2.333786,53.50773
1800WF39621,Light Bourne Green,Swinton,-2.340601,53.50584
1800WF39631,Light Bourne Green,Swinton,-2.34179,53.5056
1800WF39641,Light Bourne Green,Swinton,-2.342812,53.50512
1800WF39651,Light Bourne Green,Swinton,-2.341823,53.50409
1800WF39661,Light Bourne Green,Swinton,-2.340965,53.50424
1800WF41221,Light Bourne Green,Swinton,-2.342156,53.50609
1800WK07772,Lilford,Leigh,-2.508397,53.50214
1800WK08462,Lilford,Leigh,-2.509323,53.50013
1800WK32471,Lilford,Leigh,-2.516113,53.50927
1800WK32481,Lilford,Leigh,-2.515738,53.50952
1800WK32491,Lilford,Leigh,-2.518498,53.50828
1800WK32501,Lilford,Leigh,-2.518406,53.50695
1800WK32511,Lilford,Leigh,-2.518485,53.50596
1800WK32521,Lilford,Leigh,-2.518063,53.50479
1800WK35111,Lilford,Leigh,-2.518201,53.50373
1800WK35121,Lilford,Leigh,-2.518301,53.50201
1800WK35131,Lilford,Leigh,-2.518327,53.50164
1800WK35521,Lilford,Leigh,-2.519069,53.50442
1800WK35531,Lilford,Leigh,-2.51976,53.50422
1800WKH3721,Lilford,Leigh,-2.516377977,53.50442577
1800NC06641,Lily Hill,Whitefield,-2.296628,53.55443
1800NC06651,Lily Hill,Whitefield,-2.296959,53.55424
1800NC06661,Lily Hill,Whitefield,-2.296213,53.55548
1800NC06671,Lily Hill,Whitefield,-2.295703,53.55593
1800NCH4261,Lily Hill,Whitefield,-2.292972,53.55611
1800NCH4262,Lily Hill,Whitefield,-2.292972,53.55611
1800NCH4271,Lily Hill,Whitefield,-2.295449,53.55627
1800NCH4272,Lily Hill,Whitefield,-2.295449,53.55627
1800NCH4551,Lily Hill,Whitefield,-2.29885,53.55691
1800EH08951,Lily Lanes,Ashton-under-Lyne,-2.077355,53.51562
1800EH08961,Lily Lanes,Ashton-under-Lyne,-2.077566,53.51504
1800EH08971,Lily Lanes,Ashton-under-Lyne,-2.077783,53.51023
1800EH09311,Lily Lanes,Ashton-under-Lyne,-2.077602,53.51032
1800EH09321,Lily Lanes,Ashton-under-Lyne,-2.077661,53.50938
1800EH09331,Lily Lanes,Ashton-under-Lyne,-2.077676,53.50924
1800EH09341,Lily Lanes,Ashton-under-Lyne,-2.077675,53.50902
1800EH14521,Lily Lanes,Ashton-under-Lyne,-2.077675,53.50889
1800EH15241,Lily Lanes,Ashton-under-Lyne,-2.07769,53.50879
1800EH20611,Lily Lanes,Ashton-under-Lyne,-2.078988,53.5096
1800EH20621,Lily Lanes,Ashton-under-Lyne,-2.079501,53.5097
1800EH21071,Lily Lanes,Ashton-under-Lyne,-2.077791,53.50635
1800EH49181,Lily Lanes,Ashton-under-Lyne,-2.077942658,53.50675574
1800EHH1871,Lily Lanes,Ashton-under-Lyne,-2.085074,53.51412
1800EHH1872,Lily Lanes,Ashton-under-Lyne,-2.085074,53.51412
1800EHH1873,Lily Lanes,Ashton-under-Lyne,-2.085074,53.51412
1800EHH2351,Lily Lanes,Ashton-under-Lyne,-2.077194,53.50971
1800NC01951,Limefield,Walmersley,-2.2905,53.61398
1800NC01952,Limefield,Walmersley,-2.290516,53.61396
1800NC03711,Limefield,Walmersley,-2.292966,53.61409
1800NC21081,Limefield,Walmersley,-2.292946,53.61121
1800NC21101,Limefield,Walmersley,-2.293568,53.61382
1800NC21111,Limefield,Walmersley,-2.293248,53.61345
1800NC21121,Limefield,Walmersley,-2.292642,53.61095
1800NCH0651,Limefield,Walmersley,-2.294866133,53.61128448
1800NCH0652,Limefield,Walmersley,-2.29319,53.61152
1800NCH0671,Limefield,Walmersley,-2.2923,53.61407
1800NCH0681,Limefield,Walmersley,-2.290781034,53.6128854
1800NCH0682,Limefield,Walmersley,-2.290791,53.61219
1800NCH0691,Limefield,Walmersley,-2.290852764,53.61044229
1800NCH0692,Limefield,Walmersley,-2.291182,53.61182
1800NCH0701,Limefield,Walmersley,-2.290589,53.60921
1800NCH0702,Limefield,Walmersley,-2.290589,53.60921
1800NCH4031,Limefield,Walmersley,-2.293268,53.61404
1800NCH4032,Limefield,Walmersley,-2.293268,53.61404
1800NCH4281,Limefield,Walmersley,-2.29179348,53.61065384
1800NCH4282,Limefield,Walmersley,-2.292306,53.61054
1800NCH4821,Limefield,Walmersley,-2.291701864,53.61051924
1800EH07001,Limehurst,Ashton-under-Lyne,-2.104187,53.50446
1800EH21531,Limehurst,Ashton-under-Lyne,-2.105817,53.50508
1800EH21541,Limehurst,Ashton-under-Lyne,-2.105861,53.50465
1800EHH0871,Limehurst,Ashton-under-Lyne,-2.101941879,53.5050119
1800EHH0872,Limehurst,Ashton-under-Lyne,-2.100768,53.50586
1800EHH1181,Limehurst,Ashton-under-Lyne,-2.104454909,53.50447844
1800EHH1182,Limehurst,Ashton-under-Lyne,-2.10497,53.50415
1800EHH1191,Limehurst,Ashton-under-Lyne,-2.10262332,53.50624273
1800EHH1192,Limehurst,Ashton-under-Lyne,-2.103738,53.50595
1800EHH2231,Limehurst,Ashton-under-Lyne,-2.102759147,53.50629654
1800ED10271,Limeside,,-2.13384,53.51786
1800ED28791,Limeside,,-2.12377,53.51965
1800ED28801,Limeside,,-2.123484,53.51978
1800ED28811,Limeside,,-2.12417,53.51689
1800ED28821,Limeside,,-2.123914,53.51727
1800ED28831,Limeside,,-2.126048,53.51465
1800ED28841,Limeside,,-2.127206,53.51352
1800ED28851,Limeside,,-2.127642,53.51307
1800ED28861,Limeside,,-2.130849,53.51148
1800ED28871,Limeside,,-2.131211,53.51155
1800ED28881,Limeside,,-2.125779,53.51545
1800ED28882,Limeside,,-2.125779,53.51545
1800ED28891,Limeside,,-2.129762,53.51601
1800ED28901,Limeside,,-2.12955,53.51568
1800ED28911,Limeside,,-2.131894,53.5178
1800ED28921,Limeside,,-2.132439,53.51854
1800EDH0321,Limeside,,-2.126314,53.51284
1800EDH0322,Limeside,,-2.126314,53.51284
1800EDH0801,Limeside,,-2.127401,53.51334
1800EDH0802,Limeside,,-2.127401,53.51334
1800EDH1231,Limeside,,-2.131804,53.51785
1800EDH2351,Limeside,,-2.129353,53.51047
1800WF07571,Linnyshaw,Walkden,-2.389825,53.52678
1800WF07581,Linnyshaw,Walkden,-2.393225,53.52744
1800WF07591,Linnyshaw,Walkden,-2.392074,53.52861
1800WF07601,Linnyshaw,Walkden,-2.391029,53.52814
1800WF08041,Linnyshaw,Walkden,-2.392506,53.52636
1800WF08051,Linnyshaw,Walkden,-2.390095,53.52499
1800WF21111,Linnyshaw,Walkden,-2.389679,53.52245
1800WF21121,Linnyshaw,Walkden,-2.386954,53.52293
1800WF21151,Linnyshaw,Walkden,-2.370663,53.52113
1800WF40841,Linnyshaw,Walkden,-2.391836,53.52242
1800WF40851,Linnyshaw,Walkden,-2.384392,53.52317
1800WFH0201,Linnyshaw,Walkden,-2.37574,53.5307
1800WFH0211,Linnyshaw,Walkden,-2.375723,53.53045
1800WFH0421,Linnyshaw,Walkden,-2.393337,53.52648
1800WFH0471,Linnyshaw,Walkden,-2.366414,53.5269
1800WFH0481,Linnyshaw,Walkden,-2.365922,53.52751
1800WFH0491,Linnyshaw,Walkden,-2.376458,53.53003
1800WFH0501,Linnyshaw,Walkden,-2.375624,53.53127
1800WF02621,Little Hulton,Salford,-2.424676,53.53035
1800WF08221,Little Hulton,Salford,-2.420575,53.52904
1800WF08231,Little Hulton,Salford,-2.418643,53.53511
1800WF08241,Little Hulton,Salford,-2.418972,53.53482
1800WF09331,Little Hulton,Salford,-2.423142,53.52931
1800WF09461,Little Hulton,Salford,-2.418652,53.52684
1800WF09471,Little Hulton,Salford,-2.419364,53.5287
1800WF10741,Little Hulton,Salford,-2.418293,53.52719
1800WF23961,Little Hulton,Salford,-2.423082,53.52938
1800WF23962,Little Hulton,Salford,-2.423068374,53.52947424
1800WF39991,Little Hulton,Salford,-2.411943,53.52718
1800WF40001,Little Hulton,Salford,-2.413106,53.52739
1800WF40031,Little Hulton,Salford,-2.417404,53.52882
1800WF40041,Little Hulton,Salford,-2.417933,53.52887
1800WF40051,Little Hulton,Salford,-2.418873,53.52937
1800WF40061,Little Hulton,Salford,-2.420795,53.52996
1800WF40071,Little Hulton,Salford,-2.421523,53.53037
1800WF40081,Little Hulton,Salford,-2.422868,53.53065
1800WF40101,Little Hulton,Salford,-2.425316,53.52947
1800WF40391,Little Hulton,Salford,-2.42555,53.5378
1800WF40401,Little Hulton,Salford,-2.425049,53.53743
1800WF40411,Little Hulton,Salford,-2.42369,53.53587
1800WF40421,Little Hulton,Salford,-2.424134,53.53649
1800WF40431,Little Hulton,Salford,-2.422395296,53.53460002
1800WF40441,Little Hulton,Salford,-2.421695,53.53398
1800WF40451,Little Hulton,Salford,-2.421781,53.53349
1800WF40461,Little Hulton,Salford,-2.423303,53.53183
1800WF40471,Little Hulton,Salford,-2.423017,53.53186
1800WF40481,Little Hulton,Salford,-2.424747,53.53147
1800WF40511,Little Hulton,Salford,-2.413323,53.52799
1800WF40521,Little Hulton,Salford,-2.41337,53.52811
1800WF40531,Little Hulton,Salford,-2.41198,53.52946
1800WF40541,Little Hulton,Salford,-2.411658,53.53048
1800WF40551,Little Hulton,Salford,-2.412118,53.53284
1800WF40561,Little Hulton,Salford,-2.413197,53.53358
1800WF40571,Little Hulton,Salford,-2.413851,53.53409
1800WF40581,Little Hulton,Salford,-2.415851,53.53503
1800WF40591,Little Hulton,Salford,-2.416320261,53.53513367
1800WF40601,Little Hulton,Salford,-2.415305,53.53629
1800WF40611,Little Hulton,Salford,-2.41439,53.53681
1800WF40621,Little Hulton,Salford,-2.417048,53.53701
1800WF40631,Little Hulton,Salford,-2.416795,53.53736
1800WF40641,Little Hulton,Salford,-2.420208,53.53772
1800WF40651,Little Hulton,Salford,-2.419683,53.53805
1800WF40661,Little Hulton,Salford,-2.418697,53.536
1800WF40671,Little Hulton,Salford,-2.418544,53.53572
1800WF40691,Little Hulton,Salford,-2.420579,53.53407
1800WF40701,Little Hulton,Salford,-2.419624,53.53207
1800WF40711,Little Hulton,Salford,-2.41861,53.53175
1800WF40721,Little Hulton,Salford,-2.417005,53.53117
1800WF40731,Little Hulton,Salford,-2.416658,53.53119
1800WF40741,Little Hulton,Salford,-2.413056,53.53
1800WFH0051,Little Hulton,Salford,-2.412239,53.53278
1800WFH0061,Little Hulton,Salford,-2.412982,53.53009
1800WFH0071,Little Hulton,Salford,-2.412044,53.52986
1800WFH0072,Little Hulton,Salford,-2.412044,53.52986
1800WFH0371,Little Hulton,Salford,-2.407484782,53.52940665
1800WFH0401,Little Hulton,Salford,-2.407244323,53.5292664
1800WFH0402,Little Hulton,Salford,-2.409034,53.53221
1800WFH0411,Little Hulton,Salford,-2.407579,53.52994
1800WFH0412,Little Hulton,Salford,-2.407579,53.52994
1800WFH0681,Little Hulton,Salford,-2.421,53.5294
1800WFH0682,Little Hulton,Salford,-2.421,53.5294
1800NC35341,Little Lever,,-2.357128,53.56342
1800WA07491,Little Lever,,-2.365174,53.55803
1800WA07961,Little Lever,,-2.371522391,53.56391654
1800WA07971,Little Lever,,-2.371592289,53.56370945
1800WA09451,Little Lever,,-2.357488,53.56322
1800WA15511,Little Lever,,-2.360081,53.56268
1800WA15521,Little Lever,,-2.363559,53.56166
1800WA15531,Little Lever,,-2.364096,53.56092
1800WA15541,Little Lever,,-2.364061,53.56035
1800WA15551,Little Lever,,-2.366618,53.5575
1800WA15561,Little Lever,,-2.366994,53.55732
1800WA15571,Little Lever,,-2.369672,53.55795
1800WA15591,Little Lever,,-2.365035,53.56116
1800WA15611,Little Lever,,-2.36934,53.56144
1800WA15621,Little Lever,,-2.369686,53.56136
1800WA15631,Little Lever,,-2.372158,53.56258
1800WA15641,Little Lever,,-2.372414,53.56258
1800WA15791,Little Lever,,-2.372498,53.56522
1800WA15801,Little Lever,,-2.372803,53.56559
1800WA44001,Little Lever,,-2.359388,53.56295
1800WAH0701,Little Lever,,-2.375634,53.56477
1800WAH0702,Little Lever,,-2.375634,53.56477
1800WAH0712,Little Lever,,-2.373266,53.56327
1800WAH1331,Little Lever,,-2.37911,53.56255
1800WAH1332,Little Lever,,-2.377385,53.56465
1800WAH1341,Little Lever,,-2.376374,53.56305
1800WAH1342,Little Lever,,-2.376374,53.56305
1800WAH1361,Little Lever,,-2.374154,53.55957
1800WAH1362,Little Lever,,-2.374154,53.55957
1800WAH1421,Little Lever,,-2.364411,53.55889
1800WAH1422,Little Lever,,-2.364411,53.55889
1800WAH1431,Little Lever,,-2.35998,53.55878
1800WAH1432,Little Lever,,-2.359956,53.55863
1800WAH1441,Little Lever,,-2.356987,53.55927
1800WAH1442,Little Lever,,-2.356987,53.55927
1800WAH1451,Little Lever,,-2.3593,53.56056
1800WAH1452,Little Lever,,-2.358735,53.56061
1800WAH1461,Little Lever,,-2.359942,53.56056
1800WAH1462,Little Lever,,-2.359942,53.56056
1800WAH2461,Little Lever,,-2.357316,53.56248
1800WAH2462,Little Lever,,-2.357316,53.56248
1800WAH2471,Little Lever,,-2.358823,53.56218
1800WAH2472,Little Lever,,-2.358823,53.56218
1800WAH2481,Little Lever,,-2.360305,53.56245
1800WAH2482,Little Lever,,-2.360305,53.56245
1800WAH4091,Little Lever,,-2.37632,53.56434
1800WAH4101,Little Lever,,-2.37642,53.56429
1800WAH4111,Little Lever,,-2.37714,53.56294
1800WAH4121,Little Lever,,-2.37742,53.56299
1800WAH4191,Little Lever,,-2.36222,53.55885
1800WAH4201,Little Lever,,-2.35695,53.55948
1800WAH4211,Little Lever,,-2.36005,53.56161
1800WAH4221,Little Lever,,-2.35876,53.5622
1800SG13791,Little Moor,Woodbank Estate,-2.132888,53.40679
1800SG13801,Little Moor,Woodbank Estate,-2.133204314,53.40670111
1800SG13811,Little Moor,Woodbank Estate,-2.128961,53.40628
1800SG13821,Little Moor,Woodbank Estate,-2.128555063,53.40629273
1800SG13831,Little Moor,Woodbank Estate,-2.129151,53.40441
1800SG13841,Little Moor,Woodbank Estate,-2.12897,53.40425
1800SG13851,Little Moor,Woodbank Estate,-2.127404,53.40388
1800SG13861,Little Moor,Woodbank Estate,-2.126636,53.40334
1800SGH1011,Little Moor,Woodbank Estate,-2.126922,53.40348
1800SGH1012,Little Moor,Woodbank Estate,-2.126922,53.40348
1800SGH2701,Little Moor,Woodbank Estate,-2.125866,53.40252
1800SGH2702,Little Moor,Woodbank Estate,-2.125866,53.40252
1800WA33941,Little Scotland,Blackrod,-2.595649,53.58961
1800WA33951,Little Scotland,Blackrod,-2.595788,53.5898
1800WA33961,Little Scotland,Blackrod,-2.59505,53.59216
1800WA33971,Little Scotland,Blackrod,-2.594663,53.59258
1800LITLBRO0,Littleborough,,-2.094228,53.6432
1800LITLBRO1,Littleborough,,-2.095029,53.64285
1800NE00321,Littleborough,,-2.095439,53.64352
1800NE00322,Littleborough,,-2.095439,53.64349
1800NE00941,Littleborough,,-2.096901,53.64105
1800NE01251,Littleborough,,-2.097369,53.64091
1800NE01261,Littleborough,,-2.098571,53.6372
1800NE02401,Littleborough,,-2.094969,53.64309
1800NE02402,Littleborough,,-2.094893,53.64303
1800NE24081,Littleborough,,-2.09113,53.64428
1800NE24091,Littleborough,,-2.091734,53.64394
1800NE24271,Littleborough,,-2.089736,53.65023
1800NE24281,Littleborough,,-2.090052,53.64946
1800NE24291,Littleborough,,-2.091319,53.64771
1800NE24301,Littleborough,,-2.091363,53.64737
1800NE24311,Littleborough,,-2.092344,53.64607
1800NE24321,Littleborough,,-2.092449,53.64565
1800NE24331,Littleborough,,-2.095818111,53.64377829
1800NE24361,Littleborough,,-2.09762,53.64473
1800NE24371,Littleborough,,-2.097484,53.64476
1800NE24381,Littleborough,,-2.099393,53.64598
1800NE24391,Littleborough,,-2.09956,53.64621
1800NE49011,Littleborough,,-2.097466,53.64368
1800NE49031,Littleborough,,-2.100973,53.64254
1800NE49041,Littleborough,,-2.102198,53.64238
1800NE49051,Littleborough,,-2.103891,53.64192
1800NE49061,Littleborough,,-2.106704,53.64207
1800NE49071,Littleborough,,-2.107506,53.64193
1800NE49881,Littleborough,,-2.098572,53.63758
1800NEH0061,Littleborough,,-2.10447,53.64368
1800NEH0062,Littleborough,,-2.10447,53.64368
1800NEH3301,Littleborough,,-2.049502,53.6573
1800NEH3311,Littleborough,,-2.048609,53.65749
1800NEH3351,Littleborough,,-2.095575,53.64354
1800NEH3352,Littleborough,,-2.095575,53.64354
1800NER0631,Littleborough,,-2.094727,53.64288
1800EH36201,Littlemoss,Droylsden,-2.125993,53.49616
1800EH36211,Littlemoss,Droylsden,-2.125812,53.49617
1800EH36221,Littlemoss,Droylsden,-2.12959,53.49438
1800EH36231,Littlemoss,Droylsden,-2.128957,53.49432
1800EH36241,Littlemoss,Droylsden,-2.132116036,53.49218284
1800EH36251,Littlemoss,Droylsden,-2.133380555,53.49168708
1800EH36261,Littlemoss,Droylsden,-2.134690119,53.4911463
1800EH36271,Littlemoss,Droylsden,-2.135126,53.49081
1800EH36281,Littlemoss,Droylsden,-2.132663,53.48869
1800EH36291,Littlemoss,Droylsden,-2.13349,53.4881
1800EHH0631,Littlemoss,Droylsden,-2.13472,53.49108
1800EHH1791,Littlemoss,Droylsden,-2.12458,53.49757
1800EHH1792,Littlemoss,Droylsden,-2.12458,53.49757
1800WA08921,Logistics North,,-2.450223,53.5438
1800WA15781,Logistics North,,-2.452335945,53.54232841
1800WA15831,Logistics North,,-2.452243,53.54213
1800WA15841,Logistics North,,-2.456204,53.53864
1800WA18281,Logistics North,,-2.450101,53.5436
1800WA32371,Logistics North,,-2.453439,53.5439
1800WA32381,Logistics North,,-2.452593,53.5438
1800WA44011,Logistics North,,-2.456044549,53.53918635
1800WA44021,Logistics North,,-2.444971045,53.53361929
1800WA44031,Logistics North,,-2.444049539,53.53350587
1800WA44041,Logistics North,,-2.451878882,53.53566163
1800SB32351,Longford Park,Stretford,-2.292366,53.44405
1800SB32361,Longford Park,Stretford,-2.290885,53.44324
1800SB32371,Longford Park,Stretford,-2.289814,53.44292
1800SJ32331,Longford Park,Stretford,-2.295562,53.44469
1800SJ32341,Longford Park,Stretford,-2.295834,53.44482
1800WK03001,Longshaw,Orrell,-2.708232,53.51122
1800WK04871,Longshaw,Orrell,-2.710601,53.51581
1800WK04881,Longshaw,Orrell,-2.710143,53.51549
1800WK04891,Longshaw,Orrell,-2.708513,53.5136
1800WK04901,Longshaw,Orrell,-2.708462,53.51323
1800WK04921,Longshaw,Orrell,-2.708,53.51086
1800WKH0311,Longshaw,Orrell,-2.707672,53.5147
1800WKH0312,Longshaw,Orrell,-2.707672,53.5147
1800WKH4001,Longshaw,Orrell,-2.718589,53.51373
1800WKH4002,Longshaw,Orrell,-2.718589,53.51373
1800EB00021,Longsight,Manchester,-2.194191,53.45757
1800EB00841,Longsight,Manchester,-2.203371,53.45287
1800EB00861,Longsight,Manchester,-2.197155,53.45045
1800EB01081,Longsight,Manchester,-2.201992,53.44791
1800EB01241,Longsight,Manchester,-2.198542,53.45715
1800EB01281,Longsight,Manchester,-2.198812,53.45696
1800EB01801,Longsight,Manchester,-2.20934,53.46034
1800EB01821,Longsight,Manchester,-2.205843,53.45981
1800EB01831,Longsight,Manchester,-2.205632,53.4597
